day,month,year,cases,deaths,country,countryCode,popData2018
19,4,2020,21,1,Jersey,JEY,106800.0
18,4,2020,1,1,Jersey,JEY,106800.0
17,4,2020,6,4,Jersey,JEY,106800.0
16,4,2020,0,2,Jersey,JEY,106800.0
15,4,2020,0,0,Jersey,JEY,106800.0
14,4,2020,4,0,Jersey,JEY,106800.0
13,4,2020,15,0,Jersey,JEY,106800.0
12,4,2020,0,0,Jersey,JEY,106800.0
11,4,2020,15,1,Jersey,JEY,106800.0
10,4,2020,13,0,Jersey,JEY,106800.0
9,4,2020,0,0,Jersey,JEY,106800.0
8,4,2020,1,0,Jersey,JEY,106800.0
7,4,2020,14,0,Jersey,JEY,106800.0
6,4,2020,32,0,Jersey,JEY,106800.0
5,4,2020,5,1,Jersey,JEY,106800.0
4,4,2020,37,0,Jersey,JEY,106800.0
3,4,2020,0,0,Jersey,JEY,106800.0
2,4,2020,0,0,Jersey,JEY,106800.0
1,4,2020,18,0,Jersey,JEY,106800.0
31,3,2020,0,0,Jersey,JEY,106800.0
30,3,2020,2,1,Jersey,JEY,106800.0
29,3,2020,9,0,Jersey,JEY,106800.0
28,3,2020,20,0,Jersey,JEY,106800.0
27,3,2020,14,1,Jersey,JEY,106800.0
26,3,2020,0,0,Jersey,JEY,106800.0
25,3,2020,0,0,Jersey,JEY,106800.0
24,3,2020,3,0,Jersey,JEY,106800.0
23,3,2020,3,0,Jersey,JEY,106800.0
22,3,2020,0,0,Jersey,JEY,106800.0
21,3,2020,7,0,Jersey,JEY,106800.0
20,3,2020,5,0,Jersey,JEY,106800.0
30,5,2020,0,0,Kosovo,XKX,1845300.0
29,5,2020,1,0,Kosovo,XKX,1845300.0
28,5,2020,9,0,Kosovo,XKX,1845300.0
27,5,2020,0,0,Kosovo,XKX,1845300.0
26,5,2020,6,1,Kosovo,XKX,1845300.0
25,5,2020,7,0,Kosovo,XKX,1845300.0
24,5,2020,21,0,Kosovo,XKX,1845300.0
23,5,2020,1,0,Kosovo,XKX,1845300.0
22,5,2020,14,0,Kosovo,XKX,1845300.0
21,5,2020,0,0,Kosovo,XKX,1845300.0
20,5,2020,34,0,Kosovo,XKX,1845300.0
19,5,2020,0,0,Kosovo,XKX,1845300.0
18,5,2020,11,0,Kosovo,XKX,1845300.0
17,5,2020,0,0,Kosovo,XKX,1845300.0
16,5,2020,0,0,Kosovo,XKX,1845300.0
15,5,2020,25,0,Kosovo,XKX,1845300.0
14,5,2020,0,0,Kosovo,XKX,1845300.0
13,5,2020,35,1,Kosovo,XKX,1845300.0
12,5,2020,14,0,Kosovo,XKX,1845300.0
11,5,2020,0,0,Kosovo,XKX,1845300.0
10,5,2020,8,0,Kosovo,XKX,1845300.0
9,5,2020,1,1,Kosovo,XKX,1845300.0
8,5,2020,1,1,Kosovo,XKX,1845300.0
7,5,2020,4,0,Kosovo,XKX,1845300.0
6,5,2020,1,0,Kosovo,XKX,1845300.0
5,5,2020,4,4,Kosovo,XKX,1845300.0
4,5,2020,28,0,Kosovo,XKX,1845300.0
3,5,2020,10,0,Kosovo,XKX,1845300.0
2,5,2020,14,0,Kosovo,XKX,1845300.0
1,5,2020,0,0,Kosovo,XKX,1845300.0
30,4,2020,9,0,Kosovo,XKX,1845300.0
29,4,2020,10,0,Kosovo,XKX,1845300.0
28,4,2020,17,1,Kosovo,XKX,1845300.0
27,4,2020,32,1,Kosovo,XKX,1845300.0
26,4,2020,28,1,Kosovo,XKX,1845300.0
25,4,2020,34,0,Kosovo,XKX,1845300.0
24,4,2020,39,1,Kosovo,XKX,1845300.0
23,4,2020,26,0,Kosovo,XKX,1845300.0
22,4,2020,6,3,Kosovo,XKX,1845300.0
21,4,2020,88,3,Kosovo,XKX,1845300.0
20,4,2020,0,0,Kosovo,XKX,1845300.0
19,4,2020,30,0,Kosovo,XKX,1845300.0
18,4,2020,31,1,Kosovo,XKX,1845300.0
17,4,2020,26,2,Kosovo,XKX,1845300.0
16,4,2020,36,1,Kosovo,XKX,1845300.0
15,4,2020,10,0,Kosovo,XKX,1845300.0
14,4,2020,15,1,Kosovo,XKX,1845300.0
13,4,2020,79,0,Kosovo,XKX,1845300.0
12,4,2020,33,0,Kosovo,XKX,1845300.0
11,4,2020,23,0,Kosovo,XKX,1845300.0
10,4,2020,43,2,Kosovo,XKX,1845300.0
9,4,2020,0,0,Kosovo,XKX,1845300.0
8,4,2020,39,2,Kosovo,XKX,1845300.0
7,4,2020,5,2,Kosovo,XKX,1845300.0
6,4,2020,8,0,Kosovo,XKX,1845300.0
5,4,2020,6,0,Kosovo,XKX,1845300.0
4,4,2020,1,0,Kosovo,XKX,1845300.0
3,4,2020,13,0,Kosovo,XKX,1845300.0
2,4,2020,0,0,Kosovo,XKX,1845300.0
1,4,2020,6,0,Kosovo,XKX,1845300.0
31,3,2020,15,0,Kosovo,XKX,1845300.0
30,3,2020,3,0,Kosovo,XKX,1845300.0
29,3,2020,2,0,Kosovo,XKX,1845300.0
28,3,2020,7,0,Kosovo,XKX,1845300.0
27,3,2020,8,0,Kosovo,XKX,1845300.0
26,3,2020,8,0,Kosovo,XKX,1845300.0
25,3,2020,2,0,Kosovo,XKX,1845300.0
24,3,2020,30,0,Kosovo,XKX,1845300.0
23,3,2020,7,1,Kosovo,XKX,1845300.0
22,3,2020,0,0,Kosovo,XKX,1845300.0
21,3,2020,3,0,Kosovo,XKX,1845300.0
20,3,2020,2,0,Kosovo,XKX,1845300.0
19,3,2020,0,0,Kosovo,XKX,1845300.0
18,3,2020,17,0,Kosovo,XKX,1845300.0
17,3,2020,0,0,Kosovo,XKX,1845300.0
16,3,2020,2,0,Kosovo,XKX,1845300.0
30,5,2020,3,0,Latvia,LVA,1926542.0
29,5,2020,4,1,Latvia,LVA,1926542.0
28,5,2020,4,1,Latvia,LVA,1926542.0
27,5,2020,4,0,Latvia,LVA,1926542.0
26,5,2020,2,0,Latvia,LVA,1926542.0
25,5,2020,1,0,Latvia,LVA,1926542.0
24,5,2020,16,0,Latvia,LVA,1926542.0
23,5,2020,5,0,Latvia,LVA,1926542.0
22,5,2020,9,1,Latvia,LVA,1926542.0
21,5,2020,4,0,Latvia,LVA,1926542.0
20,5,2020,3,2,Latvia,LVA,1926542.0
19,5,2020,1,0,Latvia,LVA,1926542.0
18,5,2020,11,0,Latvia,LVA,1926542.0
17,5,2020,27,0,Latvia,LVA,1926542.0
16,5,2020,8,0,Latvia,LVA,1926542.0
15,5,2020,11,0,Latvia,LVA,1926542.0
14,5,2020,1,1,Latvia,LVA,1926542.0
13,5,2020,4,0,Latvia,LVA,1926542.0
12,5,2020,7,0,Latvia,LVA,1926542.0
11,5,2020,9,0,Latvia,LVA,1926542.0
10,5,2020,2,0,Latvia,LVA,1926542.0
9,5,2020,19,0,Latvia,LVA,1926542.0
8,5,2020,9,1,Latvia,LVA,1926542.0
7,5,2020,4,0,Latvia,LVA,1926542.0
6,5,2020,0,1,Latvia,LVA,1926542.0
5,5,2020,17,0,Latvia,LVA,1926542.0
4,5,2020,8,0,Latvia,LVA,1926542.0
3,5,2020,1,0,Latvia,LVA,1926542.0
2,5,2020,12,1,Latvia,LVA,1926542.0
1,5,2020,9,0,Latvia,LVA,1926542.0
30,4,2020,13,2,Latvia,LVA,1926542.0
29,4,2020,18,0,Latvia,LVA,1926542.0
28,4,2020,6,1,Latvia,LVA,1926542.0
27,4,2020,8,0,Latvia,LVA,1926542.0
26,4,2020,20,0,Latvia,LVA,1926542.0
25,4,2020,6,1,Latvia,LVA,1926542.0
24,4,2020,17,0,Latvia,LVA,1926542.0
23,4,2020,13,2,Latvia,LVA,1926542.0
22,4,2020,9,4,Latvia,LVA,1926542.0
21,4,2020,12,0,Latvia,LVA,1926542.0
20,4,2020,15,0,Latvia,LVA,1926542.0
19,4,2020,30,0,Latvia,LVA,1926542.0
18,4,2020,7,0,Latvia,LVA,1926542.0
17,4,2020,9,0,Latvia,LVA,1926542.0
16,4,2020,9,0,Latvia,LVA,1926542.0
15,4,2020,2,0,Latvia,LVA,1926542.0
14,4,2020,4,0,Latvia,LVA,1926542.0
13,4,2020,21,2,Latvia,LVA,1926542.0
12,4,2020,18,1,Latvia,LVA,1926542.0
11,4,2020,23,0,Latvia,LVA,1926542.0
10,4,2020,12,0,Latvia,LVA,1926542.0
9,4,2020,29,0,Latvia,LVA,1926542.0
8,4,2020,6,1,Latvia,LVA,1926542.0
7,4,2020,9,0,Latvia,LVA,1926542.0
6,4,2020,24,0,Latvia,LVA,1926542.0
5,4,2020,16,0,Latvia,LVA,1926542.0
4,4,2020,35,1,Latvia,LVA,1926542.0
3,4,2020,12,0,Latvia,LVA,1926542.0
2,4,2020,48,0,Latvia,LVA,1926542.0
1,4,2020,22,0,Latvia,LVA,1926542.0
31,3,2020,0,0,Latvia,LVA,1926542.0
30,3,2020,71,0,Latvia,LVA,1926542.0
29,3,2020,25,0,Latvia,LVA,1926542.0
28,3,2020,36,0,Latvia,LVA,1926542.0
27,3,2020,23,0,Latvia,LVA,1926542.0
26,3,2020,24,0,Latvia,LVA,1926542.0
25,3,2020,17,0,Latvia,LVA,1926542.0
24,3,2020,41,0,Latvia,LVA,1926542.0
23,3,2020,15,0,Latvia,LVA,1926542.0
22,3,2020,13,0,Latvia,LVA,1926542.0
21,3,2020,25,0,Latvia,LVA,1926542.0
20,3,2020,15,0,Latvia,LVA,1926542.0
19,3,2020,10,0,Latvia,LVA,1926542.0
18,3,2020,25,0,Latvia,LVA,1926542.0
17,3,2020,5,0,Latvia,LVA,1926542.0
16,3,2020,5,0,Latvia,LVA,1926542.0
15,3,2020,7,0,Latvia,LVA,1926542.0
14,3,2020,3,0,Latvia,LVA,1926542.0
13,3,2020,6,0,Latvia,LVA,1926542.0
12,3,2020,2,0,Latvia,LVA,1926542.0
11,3,2020,2,0,Latvia,LVA,1926542.0
10,3,2020,3,0,Latvia,LVA,1926542.0
9,3,2020,1,0,Latvia,LVA,1926542.0
8,3,2020,1,0,Latvia,LVA,1926542.0
3,3,2020,1,0,Latvia,LVA,1926542.0
30,5,2020,0,0,Liechtenstein,LIE,37910.0
29,5,2020,0,0,Liechtenstein,LIE,37910.0
28,5,2020,0,0,Liechtenstein,LIE,37910.0
27,5,2020,0,0,Liechtenstein,LIE,37910.0
26,5,2020,0,0,Liechtenstein,LIE,37910.0
25,5,2020,0,0,Liechtenstein,LIE,37910.0
24,5,2020,0,0,Liechtenstein,LIE,37910.0
23,5,2020,0,0,Liechtenstein,LIE,37910.0
22,5,2020,0,0,Liechtenstein,LIE,37910.0
21,5,2020,0,0,Liechtenstein,LIE,37910.0
20,5,2020,0,0,Liechtenstein,LIE,37910.0
19,5,2020,0,0,Liechtenstein,LIE,37910.0
18,5,2020,0,0,Liechtenstein,LIE,37910.0
17,5,2020,0,0,Liechtenstein,LIE,37910.0
16,5,2020,0,0,Liechtenstein,LIE,37910.0
15,5,2020,0,0,Liechtenstein,LIE,37910.0
14,5,2020,0,0,Liechtenstein,LIE,37910.0
13,5,2020,0,0,Liechtenstein,LIE,37910.0
12,5,2020,0,0,Liechtenstein,LIE,37910.0
11,5,2020,0,0,Liechtenstein,LIE,37910.0
10,5,2020,0,0,Liechtenstein,LIE,37910.0
9,5,2020,0,0,Liechtenstein,LIE,37910.0
8,5,2020,0,0,Liechtenstein,LIE,37910.0
7,5,2020,0,0,Liechtenstein,LIE,37910.0
6,5,2020,0,0,Liechtenstein,LIE,37910.0
5,5,2020,0,0,Liechtenstein,LIE,37910.0
4,5,2020,0,0,Liechtenstein,LIE,37910.0
3,5,2020,0,0,Liechtenstein,LIE,37910.0
2,5,2020,0,0,Liechtenstein,LIE,37910.0
1,5,2020,0,0,Liechtenstein,LIE,37910.0
30,4,2020,0,0,Liechtenstein,LIE,37910.0
29,4,2020,0,0,Liechtenstein,LIE,37910.0
28,4,2020,0,0,Liechtenstein,LIE,37910.0
27,4,2020,0,0,Liechtenstein,LIE,37910.0
26,4,2020,1,0,Liechtenstein,LIE,37910.0
25,4,2020,0,0,Liechtenstein,LIE,37910.0
24,4,2020,0,0,Liechtenstein,LIE,37910.0
23,4,2020,0,0,Liechtenstein,LIE,37910.0
22,4,2020,0,0,Liechtenstein,LIE,37910.0
21,4,2020,0,0,Liechtenstein,LIE,37910.0
20,4,2020,0,0,Liechtenstein,LIE,37910.0
19,4,2020,1,0,Liechtenstein,LIE,37910.0
18,4,2020,0,0,Liechtenstein,LIE,37910.0
17,4,2020,0,0,Liechtenstein,LIE,37910.0
16,4,2020,0,0,Liechtenstein,LIE,37910.0
15,4,2020,0,0,Liechtenstein,LIE,37910.0
14,4,2020,1,0,Liechtenstein,LIE,37910.0
13,4,2020,0,0,Liechtenstein,LIE,37910.0
12,4,2020,0,0,Liechtenstein,LIE,37910.0
11,4,2020,1,0,Liechtenstein,LIE,37910.0
10,4,2020,0,0,Liechtenstein,LIE,37910.0
9,4,2020,1,0,Liechtenstein,LIE,37910.0
8,4,2020,0,0,Liechtenstein,LIE,37910.0
7,4,2020,0,0,Liechtenstein,LIE,37910.0
6,4,2020,1,0,Liechtenstein,LIE,37910.0
5,4,2020,2,1,Liechtenstein,LIE,37910.0
4,4,2020,0,0,Liechtenstein,LIE,37910.0
3,4,2020,3,0,Liechtenstein,LIE,37910.0
2,4,2020,4,0,Liechtenstein,LIE,37910.0
1,4,2020,4,0,Liechtenstein,LIE,37910.0
31,3,2020,2,0,Liechtenstein,LIE,37910.0
30,3,2020,1,0,Liechtenstein,LIE,37910.0
29,3,2020,1,0,Liechtenstein,LIE,37910.0
28,3,2020,4,0,Liechtenstein,LIE,37910.0
27,3,2020,5,0,Liechtenstein,LIE,37910.0
26,3,2020,4,0,Liechtenstein,LIE,37910.0
25,3,2020,1,0,Liechtenstein,LIE,37910.0
24,3,2020,0,0,Liechtenstein,LIE,37910.0
23,3,2020,10,0,Liechtenstein,LIE,37910.0
22,3,2020,2,0,Liechtenstein,LIE,37910.0
21,3,2020,9,0,Liechtenstein,LIE,37910.0
20,3,2020,0,0,Liechtenstein,LIE,37910.0
19,3,2020,18,0,Liechtenstein,LIE,37910.0
18,3,2020,0,0,Liechtenstein,LIE,37910.0
17,3,2020,0,0,Liechtenstein,LIE,37910.0
16,3,2020,3,0,Liechtenstein,LIE,37910.0
15,3,2020,0,0,Liechtenstein,LIE,37910.0
14,3,2020,0,0,Liechtenstein,LIE,37910.0
13,3,2020,1,0,Liechtenstein,LIE,37910.0
12,3,2020,2,0,Liechtenstein,LIE,37910.0
5,3,2020,1,0,Liechtenstein,LIE,37910.0
30,5,2020,6,0,Lithuania,LTU,2789533.0
29,5,2020,9,2,Lithuania,LTU,2789533.0
28,5,2020,8,1,Lithuania,LTU,2789533.0
27,5,2020,4,2,Lithuania,LTU,2789533.0
26,5,2020,12,0,Lithuania,LTU,2789533.0
25,5,2020,7,0,Lithuania,LTU,2789533.0
24,5,2020,12,2,Lithuania,LTU,2789533.0
23,5,2020,10,0,Lithuania,LTU,2789533.0
22,5,2020,17,1,Lithuania,LTU,2789533.0
21,5,2020,15,0,Lithuania,LTU,2789533.0
20,5,2020,15,1,Lithuania,LTU,2789533.0
19,5,2020,6,3,Lithuania,LTU,2789533.0
18,5,2020,7,1,Lithuania,LTU,2789533.0
17,5,2020,11,1,Lithuania,LTU,2789533.0
16,5,2020,12,0,Lithuania,LTU,2789533.0
15,5,2020,6,0,Lithuania,LTU,2789533.0
14,5,2020,14,4,Lithuania,LTU,2789533.0
13,5,2020,6,0,Lithuania,LTU,2789533.0
12,5,2020,6,0,Lithuania,LTU,2789533.0
11,5,2020,35,0,Lithuania,LTU,2789533.0
10,5,2020,8,1,Lithuania,LTU,2789533.0
9,5,2020,3,0,Lithuania,LTU,2789533.0
8,5,2020,5,1,Lithuania,LTU,2789533.0
7,5,2020,5,2,Lithuania,LTU,2789533.0
6,5,2020,4,0,Lithuania,LTU,2789533.0
5,5,2020,9,0,Lithuania,LTU,2789533.0
4,5,2020,4,0,Lithuania,LTU,2789533.0
3,5,2020,7,1,Lithuania,LTU,2789533.0
2,5,2020,14,0,Lithuania,LTU,2789533.0
1,5,2020,10,0,Lithuania,LTU,2789533.0
30,4,2020,31,1,Lithuania,LTU,2789533.0
29,4,2020,-105,3,Lithuania,LTU,2789533.0
28,4,2020,11,0,Lithuania,LTU,2789533.0
27,4,2020,12,0,Lithuania,LTU,2789533.0
26,4,2020,16,1,Lithuania,LTU,2789533.0
25,4,2020,0,0,Lithuania,LTU,2789533.0
24,4,2020,12,2,Lithuania,LTU,2789533.0
23,4,2020,28,0,Lithuania,LTU,2789533.0
22,4,2020,20,1,Lithuania,LTU,2789533.0
21,4,2020,24,1,Lithuania,LTU,2789533.0
20,4,2020,28,3,Lithuania,LTU,2789533.0
19,4,2020,59,0,Lithuania,LTU,2789533.0
18,4,2020,90,1,Lithuania,LTU,2789533.0
17,4,2020,58,3,Lithuania,LTU,2789533.0
16,4,2020,21,5,Lithuania,LTU,2789533.0
15,4,2020,0,0,Lithuania,LTU,2789533.0
14,4,2020,8,0,Lithuania,LTU,2789533.0
13,4,2020,9,1,Lithuania,LTU,2789533.0
12,4,2020,54,6,Lithuania,LTU,2789533.0
11,4,2020,44,2,Lithuania,LTU,2789533.0
10,4,2020,43,0,Lithuania,LTU,2789533.0
9,4,2020,32,0,Lithuania,LTU,2789533.0
8,4,2020,37,1,Lithuania,LTU,2789533.0
7,4,2020,32,1,Lithuania,LTU,2789533.0
6,4,2020,40,4,Lithuania,LTU,2789533.0
5,4,2020,0,0,Lithuania,LTU,2789533.0
4,4,2020,122,0,Lithuania,LTU,2789533.0
3,4,2020,68,1,Lithuania,LTU,2789533.0
2,4,2020,48,1,Lithuania,LTU,2789533.0
1,4,2020,49,0,Lithuania,LTU,2789533.0
31,3,2020,0,0,Lithuania,LTU,2789533.0
30,3,2020,90,0,Lithuania,LTU,2789533.0
29,3,2020,36,2,Lithuania,LTU,2789533.0
28,3,2020,59,1,Lithuania,LTU,2789533.0
27,3,2020,25,0,Lithuania,LTU,2789533.0
26,3,2020,65,2,Lithuania,LTU,2789533.0
25,3,2020,30,1,Lithuania,LTU,2789533.0
24,3,2020,36,0,Lithuania,LTU,2789533.0
23,3,2020,38,0,Lithuania,LTU,2789533.0
22,3,2020,36,0,Lithuania,LTU,2789533.0
21,3,2020,21,1,Lithuania,LTU,2789533.0
20,3,2020,15,0,Lithuania,LTU,2789533.0
19,3,2020,8,0,Lithuania,LTU,2789533.0
18,3,2020,8,0,Lithuania,LTU,2789533.0
17,3,2020,3,0,Lithuania,LTU,2789533.0
16,3,2020,5,0,Lithuania,LTU,2789533.0
15,3,2020,3,0,Lithuania,LTU,2789533.0
14,3,2020,3,0,Lithuania,LTU,2789533.0
12,3,2020,0,0,Lithuania,LTU,2789533.0
11,3,2020,2,0,Lithuania,LTU,2789533.0
2,3,2020,0,0,Lithuania,LTU,2789533.0
1,3,2020,0,0,Lithuania,LTU,2789533.0
29,2,2020,0,0,Lithuania,LTU,2789533.0
28,2,2020,1,0,Lithuania,LTU,2789533.0
27,2,2020,0,0,Lithuania,LTU,2789533.0
26,2,2020,0,0,Lithuania,LTU,2789533.0
25,2,2020,0,0,Lithuania,LTU,2789533.0
24,2,2020,0,0,Lithuania,LTU,2789533.0
23,2,2020,0,0,Lithuania,LTU,2789533.0
22,2,2020,0,0,Lithuania,LTU,2789533.0
21,2,2020,0,0,Lithuania,LTU,2789533.0
20,2,2020,0,0,Lithuania,LTU,2789533.0
19,2,2020,0,0,Lithuania,LTU,2789533.0
18,2,2020,0,0,Lithuania,LTU,2789533.0
17,2,2020,0,0,Lithuania,LTU,2789533.0
16,2,2020,0,0,Lithuania,LTU,2789533.0
15,2,2020,0,0,Lithuania,LTU,2789533.0
14,2,2020,0,0,Lithuania,LTU,2789533.0
13,2,2020,0,0,Lithuania,LTU,2789533.0
12,2,2020,0,0,Lithuania,LTU,2789533.0
11,2,2020,0,0,Lithuania,LTU,2789533.0
10,2,2020,0,0,Lithuania,LTU,2789533.0
9,2,2020,0,0,Lithuania,LTU,2789533.0
8,2,2020,0,0,Lithuania,LTU,2789533.0
7,2,2020,0,0,Lithuania,LTU,2789533.0
6,2,2020,0,0,Lithuania,LTU,2789533.0
5,2,2020,0,0,Lithuania,LTU,2789533.0
4,2,2020,0,0,Lithuania,LTU,2789533.0
3,2,2020,0,0,Lithuania,LTU,2789533.0
2,2,2020,0,0,Lithuania,LTU,2789533.0
1,2,2020,0,0,Lithuania,LTU,2789533.0
31,1,2020,0,0,Lithuania,LTU,2789533.0
30,1,2020,0,0,Lithuania,LTU,2789533.0
29,1,2020,0,0,Lithuania,LTU,2789533.0
28,1,2020,0,0,Lithuania,LTU,2789533.0
27,1,2020,0,0,Lithuania,LTU,2789533.0
26,1,2020,0,0,Lithuania,LTU,2789533.0
25,1,2020,0,0,Lithuania,LTU,2789533.0
24,1,2020,0,0,Lithuania,LTU,2789533.0
23,1,2020,0,0,Lithuania,LTU,2789533.0
22,1,2020,0,0,Lithuania,LTU,2789533.0
21,1,2020,0,0,Lithuania,LTU,2789533.0
20,1,2020,0,0,Lithuania,LTU,2789533.0
19,1,2020,0,0,Lithuania,LTU,2789533.0
18,1,2020,0,0,Lithuania,LTU,2789533.0
17,1,2020,0,0,Lithuania,LTU,2789533.0
16,1,2020,0,0,Lithuania,LTU,2789533.0
15,1,2020,0,0,Lithuania,LTU,2789533.0
14,1,2020,0,0,Lithuania,LTU,2789533.0
13,1,2020,0,0,Lithuania,LTU,2789533.0
12,1,2020,0,0,Lithuania,LTU,2789533.0
11,1,2020,0,0,Lithuania,LTU,2789533.0
10,1,2020,0,0,Lithuania,LTU,2789533.0
9,1,2020,0,0,Lithuania,LTU,2789533.0
8,1,2020,0,0,Lithuania,LTU,2789533.0
7,1,2020,0,0,Lithuania,LTU,2789533.0
6,1,2020,0,0,Lithuania,LTU,2789533.0
5,1,2020,0,0,Lithuania,LTU,2789533.0
4,1,2020,0,0,Lithuania,LTU,2789533.0
3,1,2020,0,0,Lithuania,LTU,2789533.0
2,1,2020,0,0,Lithuania,LTU,2789533.0
1,1,2020,0,0,Lithuania,LTU,2789533.0
31,12,2019,0,0,Lithuania,LTU,2789533.0
30,5,2020,4,0,Luxembourg,LUX,607728.0
29,5,2020,7,0,Luxembourg,LUX,607728.0
28,5,2020,6,0,Luxembourg,LUX,607728.0
27,5,2020,2,0,Luxembourg,LUX,607728.0
26,5,2020,1,0,Luxembourg,LUX,607728.0
25,5,2020,2,1,Luxembourg,LUX,607728.0
24,5,2020,9,0,Luxembourg,LUX,607728.0
23,5,2020,1,0,Luxembourg,LUX,607728.0
22,5,2020,9,0,Luxembourg,LUX,607728.0
21,5,2020,13,0,Luxembourg,LUX,607728.0
20,5,2020,11,2,Luxembourg,LUX,607728.0
19,5,2020,2,0,Luxembourg,LUX,607728.0
18,5,2020,15,3,Luxembourg,LUX,607728.0
17,5,2020,7,0,Luxembourg,LUX,607728.0
16,5,2020,8,1,Luxembourg,LUX,607728.0
15,5,2020,11,0,Luxembourg,LUX,607728.0
14,5,2020,10,1,Luxembourg,LUX,607728.0
13,5,2020,6,1,Luxembourg,LUX,607728.0
12,5,2020,2,0,Luxembourg,LUX,607728.0
11,5,2020,9,0,Luxembourg,LUX,607728.0
10,5,2020,6,1,Luxembourg,LUX,607728.0
9,5,2020,12,0,Luxembourg,LUX,607728.0
8,5,2020,8,2,Luxembourg,LUX,607728.0
7,5,2020,11,2,Luxembourg,LUX,607728.0
6,5,2020,12,0,Luxembourg,LUX,607728.0
5,5,2020,4,0,Luxembourg,LUX,607728.0
4,5,2020,12,4,Luxembourg,LUX,607728.0
3,5,2020,10,0,Luxembourg,LUX,607728.0
2,5,2020,18,2,Luxembourg,LUX,607728.0
1,5,2020,15,1,Luxembourg,LUX,607728.0
30,4,2020,28,0,Luxembourg,LUX,607728.0
29,4,2020,12,1,Luxembourg,LUX,607728.0
28,4,2020,6,0,Luxembourg,LUX,607728.0
27,4,2020,12,3,Luxembourg,LUX,607728.0
26,4,2020,16,0,Luxembourg,LUX,607728.0
25,4,2020,30,2,Luxembourg,LUX,607728.0
24,4,2020,11,3,Luxembourg,LUX,607728.0
23,4,2020,36,2,Luxembourg,LUX,607728.0
22,4,2020,60,3,Luxembourg,LUX,607728.0
21,4,2020,8,2,Luxembourg,LUX,607728.0
20,4,2020,13,1,Luxembourg,LUX,607728.0
19,4,2020,57,0,Luxembourg,LUX,607728.0
18,4,2020,36,3,Luxembourg,LUX,607728.0
17,4,2020,71,0,Luxembourg,LUX,607728.0
16,4,2020,66,2,Luxembourg,LUX,607728.0
15,4,2020,15,0,Luxembourg,LUX,607728.0
14,4,2020,11,1,Luxembourg,LUX,607728.0
13,4,2020,11,4,Luxembourg,LUX,607728.0
12,4,2020,47,8,Luxembourg,LUX,607728.0
11,4,2020,108,2,Luxembourg,LUX,607728.0
10,4,2020,81,6,Luxembourg,LUX,607728.0
9,4,2020,64,2,Luxembourg,LUX,607728.0
8,4,2020,127,3,Luxembourg,LUX,607728.0
7,4,2020,39,5,Luxembourg,LUX,607728.0
6,4,2020,75,5,Luxembourg,LUX,607728.0
5,4,2020,117,0,Luxembourg,LUX,607728.0
4,4,2020,125,1,Luxembourg,LUX,607728.0
3,4,2020,168,1,Luxembourg,LUX,607728.0
2,4,2020,141,6,Luxembourg,LUX,607728.0
1,4,2020,190,1,Luxembourg,LUX,607728.0
31,3,2020,38,1,Luxembourg,LUX,607728.0
30,3,2020,119,3,Luxembourg,LUX,607728.0
29,3,2020,226,3,Luxembourg,LUX,607728.0
28,3,2020,152,6,Luxembourg,LUX,607728.0
27,3,2020,120,1,Luxembourg,LUX,607728.0
26,3,2020,234,0,Luxembourg,LUX,607728.0
25,3,2020,224,0,Luxembourg,LUX,607728.0
24,3,2020,77,0,Luxembourg,LUX,607728.0
23,3,2020,128,0,Luxembourg,LUX,607728.0
22,3,2020,186,3,Luxembourg,LUX,607728.0
21,3,2020,139,1,Luxembourg,LUX,607728.0
20,3,2020,135,2,Luxembourg,LUX,607728.0
19,3,2020,70,1,Luxembourg,LUX,607728.0
18,3,2020,59,0,Luxembourg,LUX,607728.0
17,3,2020,4,0,Luxembourg,LUX,607728.0
16,3,2020,39,0,Luxembourg,LUX,607728.0
14,3,2020,12,1,Luxembourg,LUX,607728.0
13,3,2020,19,0,Luxembourg,LUX,607728.0
12,3,2020,0,0,Luxembourg,LUX,607728.0
11,3,2020,2,0,Luxembourg,LUX,607728.0
9,3,2020,2,0,Luxembourg,LUX,607728.0
7,3,2020,2,0,Luxembourg,LUX,607728.0
2,3,2020,0,0,Luxembourg,LUX,607728.0
1,3,2020,1,0,Luxembourg,LUX,607728.0
29,2,2020,0,0,Luxembourg,LUX,607728.0
28,2,2020,0,0,Luxembourg,LUX,607728.0
27,2,2020,0,0,Luxembourg,LUX,607728.0
26,2,2020,0,0,Luxembourg,LUX,607728.0
25,2,2020,0,0,Luxembourg,LUX,607728.0
24,2,2020,0,0,Luxembourg,LUX,607728.0
23,2,2020,0,0,Luxembourg,LUX,607728.0
22,2,2020,0,0,Luxembourg,LUX,607728.0
21,2,2020,0,0,Luxembourg,LUX,607728.0
20,2,2020,0,0,Luxembourg,LUX,607728.0
19,2,2020,0,0,Luxembourg,LUX,607728.0
18,2,2020,0,0,Luxembourg,LUX,607728.0
17,2,2020,0,0,Luxembourg,LUX,607728.0
16,2,2020,0,0,Luxembourg,LUX,607728.0
15,2,2020,0,0,Luxembourg,LUX,607728.0
14,2,2020,0,0,Luxembourg,LUX,607728.0
13,2,2020,0,0,Luxembourg,LUX,607728.0
12,2,2020,0,0,Luxembourg,LUX,607728.0
11,2,2020,0,0,Luxembourg,LUX,607728.0
10,2,2020,0,0,Luxembourg,LUX,607728.0
